event_time,trades_per_sec
1771127037.673,19
1771127038.815,219
1771127040.174,55
1771127041.243,31
1771127042.881,5
1771127044.425,43
1771127045.467,82
1771127046.477,29
1771127047.609,8
1771127049.748,56
1771127051.342,530
1771127052.514,4
1771127053.563,4
1771127055.217,3
1771127056.248,9
1771127057.966,10
1771127058.972,65
1771127060.258,49
1771127061.359,33
1771127062.382,6
1771127063.556,4
1771127065.045,16
1771127066.444,1
1771127067.75,41
1771127069.015,80
1771127070.212,122
1771127071.435,23
1771127072.774,35
1771127073.943,72
1771127075.3,2
1771127076.88,202
1771127078.317,102
1771127079.439,68
1771127080.982,3
1771127082.232,23
1771127084.824,10
1771127087.029,8
1771127088.37,15
1771127089.635,34
1771127091.286,24
1771127092.451,76
1771127094.161,44
1771127095.377,1
1771127096.564,53
1771127097.603,44
1771127099.341,1080
1771127100.449,36
1771127101.449,182
1771127102.695,12
1771127103.706,8
1771127104.998,67
1771127106.318,103
1771127107.322,9
1771127108.798,46
1771127109.872,3
1771127110.924,3
1771127111.932,6
1771127113.254,10
1771127114.889,3
1771127115.89,2
1771127116.891,1
1771127118.025,6
1771127120.955,93
1771127122.077,83
1771127123.358,28
1771127125.335,5
1771127126.905,114
1771127127.906,753
1771127129.144,125
1771127130.259,17
1771127131.294,40
1771127132.863,9
1771127133.959,4
1771127135.017,72
1771127136.064,44
1771127137.163,590
1771127138.207,8
1771127139.568,16
1771127140.624,259
1771127141.659,5
1771127142.754,343
1771127143.89,17
1771127144.939,7
1771127146.416,7
1771127147.442,454
1771127148.543,10
1771127149.729,3
1771127150.897,6
1771127151.924,346
1771127152.944,6
1771127153.969,336
1771127155.076,16
1771127156.128,125
1771127157.143,500
1771127158.214,106
1771127159.285,28
1771127160.318,17
1771127161.548,40
1771127162.622,425
1771127163.688,6
1771127164.906,70
1771127165.926,253
1771127167.001,139
1771127168.012,486
1771127169.192,336
1771127170.203,7
1771127171.206,403
1771127172.211,365
1771127173.303,543
1771127174.31,89
1771127175.422,411
1771127176.537,21
1771127177.624,314
1771127178.666,152
1771127179.902,288
1771127181.032,377
1771127182.159,259
1771127183.16,123
1771127184.184,189
1771127185.319,138
1771127186.353,64
1771127188.127,279
1771127190.099,13
1771127191.1,405
1771127192.139,136
1771127193.757,94
1771127195.21,161
1771127196.379,1
1771127197.411,2
1771127198.457,7
1771127199.676,101
1771127200.689,159
1771127201.727,1
1771127202.928,876
1771127204.017,78
1771127205.063,18
1771127206.46,22
1771127207.992,187
1771127209.027,350
1771127210.177,376
1771127211.381,26
1771127212.415,270
1771127213.452,501
1771127214.533,23
1771127215.633,213
1771127216.927,277
1771127217.944,536
1771127219.021,83
1771127220.076,220
1771127221.088,11
1771127222.113,142
1771127223.133,750
1771127224.32,27
1771127225.373,527
1771127226.415,299
1771127227.49,58
1771127228.502,362
1771127229.897,180
1771127230.949,220
1771127232.005,213
1771127233.369,6
1771127234.489,388
1771127236.193,5
1771127237.369,62
1771127238.427,11
1771127239.545,336
1771127240.56,786
1771127241.56,103
1771127242.737,588
1771127243.874,152
1771127245.084,50
1771127246.128,605
1771127247.158,275
1771127248.178,119
1771127249.2,140
1771127250.3,205
1771127251.3,548
1771127252.303,720
1771127253.465,117
1771127254.532,355
1771127255.598,488
1771127256.658,834
1771127257.738,351
1771127258.784,30
1771127259.888,528
1771127261.01,257
1771127262.044,149
1771127263.063,183
1771127264.11,389
1771127265.144,36
1771127266.329,180
1771127267.851,140
1771127269.164,4
1771127270.202,556
1771127271.334,175
1771127272.345,145
1771127273.365,115
1771127274.47,117
1771127275.474,87
1771127276.704,57
1771127277.735,3
1771127279.815,5
1771127280.881,349
1771127282.262,199
1771127283.419,71
1771127284.467,249
1771127285.757,81
1771127286.912,103
1771127288.16,18
1771127289.168,110
1771127290.169,38
1771127291.237,255
1771127292.532,245
1771127293.682,95
1771127294.802,5
1771127295.934,22
1771127297.206,442
1771127299.131,35
1771127300.202,80
1771127301.512,123
1771127302.911,5
1771127304.084,3
1771127305.203,52
1771127306.215,340
1771127307.308,162
1771127308.456,62
1771127309.715,277
1771127310.948,126
1771127311.955,87
1771127312.967,16
1771127314.029,69
1771127315.083,198
1771127316.233,64
1771127317.363,35
1771127318.495,29
1771127319.816,2
1771127321.01,88
1771127322.257,116
1771127323.463,122
1771127324.643,10
1771127326.141,18
1771127327.146,434
1771127328.26,1037
1771127329.294,51
1771127330.298,31
1771127331.459,223
1771127332.68,227
1771127334.042,6
1771127335.202,47
1771127336.311,235
1771127337.635,25
1771127338.675,421
1771127339.716,483
1771127340.809,213
1771127341.828,129
1771127342.877,154
1771127343.999,223
1771127345.202,123
1771127346.287,141
1771127347.465,162
1771127348.494,168
1771127349.523,89
1771127350.765,28
1771127351.799,116
1771127352.891,10
1771127353.897,245
1771127354.987,34
1771127356.055,731
1771127357.571,192
1771127358.774,201
1771127359.892,30
1771127360.893,132
1771127362.065,135
1771127363.164,10
1771127364.263,3
1771127365.29,498
1771127366.309,236
1771127367.309,156
1771127368.636,215
1771127369.728,29
1771127371.027,21
1771127372.142,60
1771127373.82,45
1771127374.82,195
1771127376.02,159
1771127377.05,257
1771127378.156,172
1771127379.164,107
1771127380.203,45
1771127381.509,183
1771127382.979,23
1771127384.362,170
1771127385.506,30
1771127386.548,205
1771127387.567,19
1771127388.876,8
1771127390.203,14
1771127391.715,24
1771127392.834,643
1771127394.291,305
1771127395.293,319
1771127396.328,159
1771127397.681,230
1771127398.806,135
1771127399.969,81
1771127401.404,22
1771127402.515,500
1771127403.559,228
1771127404.565,98
1771127405.945,89
1771127406.985,158
1771127408.565,170
1771127409.885,22
1771127410.995,10
1771127412.212,68
1771127413.537,79
1771127414.745,47
1771127415.92,112
1771127417.777,81
1771127418.824,9
1771127419.868,51
1771127420.89,510
1771127422.405,102
1771127423.503,120
1771127424.527,24
1771127425.558,83
1771127426.559,64
1771127427.725,8
1771127428.958,5
1771127430.049,81
1771127431.08,128
1771127432.172,4
1771127433.202,528
1771127434.245,412
1771127435.313,349
1771127436.426,10
1771127437.467,61
1771127438.473,266
1771127439.515,234
1771127440.523,95
1771127441.737,160
1771127442.995,566
1771127444.097,58
1771127445.417,60
1771127446.451,26
1771127447.456,117
1771127448.769,7
1771127450.015,1
1771127451.077,182
1771127452.153,70
1771127453.65,99
1771127455.203,64
1771127456.21,103
1771127457.615,30
1771127458.812,58
1771127460.134,94
1771127461.186,321
1771127462.267,496
1771127463.573,3
1771127465.202,1
1771127466.251,4
1771127467.329,4
1771127468.399,5
1771127469.766,167
1771127471.324,124
1771127473.216,165
1771127474.392,37
1771127477.283,85
1771127478.58,3
1771127479.887,1
1771127480.906,104
1771127482.432,5
1771127483.499,152
1771127484.723,32
1771127485.777,117
1771127487.189,26
1771127488.215,96
1771127489.691,249
1771127490.735,2
1771127491.83,71
1771127492.833,128
1771127495.218,6
1771127496.749,8
1771127498.318,2
1771127499.36,122
1771127500.859,137
1771127502.206,315
1771127503.529,262
1771127504.565,48
1771127505.963,103
1771127507.892,199
1771127509.451,3
1771127510.735,21
1771127512.543,32
1771127513.67,3
1771127514.827,202
1771127515.875,225
1771127516.991,1
1771127518.753,4
1771127519.996,37
1771127521.139,70
1771127522.559,99
1771127523.965,3
1771127525.121,169
1771127527.496,24
1771127530.051,4
1771127531.095,251
1771127532.33,29
1771127533.476,85
1771127535.305,5
1771127536.45,115
1771127537.464,168
1771127538.596,22
1771127539.894,284
1771127540.917,30
1771127542.166,3
1771127543.228,305
1771127544.237,426
1771127545.627,13
1771127546.815,51
1771127548.691,53
1771127549.817,3
1771127551.108,4
1771127552.466,7
1771127554.064,2
1771127555.156,4
1771127556.27,17
1771127557.529,9
1771127558.815,47
1771127559.957,57
1771127562.025,30
1771127563.21,8
1771127564.349,8
1771127566.104,1
1771127567.372,16
1771127568.442,5
1771127570.205,205
1771127571.642,21
1771127572.841,2
1771127574.141,3
1771127575.425,3
1771127576.49,3
1771127577.493,8
1771127578.521,202
1771127580.204,133
1771127582.365,3
1771127583.415,143
1771127585.398,34
1771127586.777,24
1771127587.89,4
1771127589.384,4
1771127590.448,6
1771127591.761,10
1771127593.248,488
1771127594.353,3
1771127595.627,3
1771127596.66,3
1771127597.674,54
1771127598.681,3
1771127599.806,40
1771127600.974,23
1771127602.153,7
1771127603.281,158
1771127604.305,33
1771127605.563,152
1771127606.872,29
1771127607.872,40
1771127610.21,54
1771127611.211,54
1771127612.336,59
1771127613.641,72
1771127615.051,8
1771127616.06,8
1771127617.126,96
1771127618.276,68
1771127619.315,2
1771127620.378,136
1771127621.488,4
1771127622.714,5
1771127623.926,3
1771127624.977,139
1771127626.073,398
1771127627.229,121
1771127628.561,20
1771127629.888,273
1771127632.096,7
1771127633.52,5
1771127634.722,1
1771127635.849,3
1771127636.908,27
1771127638.387,6
1771127639.941,5
1771127640.956,10
1771127642.111,5
1771127643.184,12
1771127644.342,50
1771127645.469,30
1771127646.823,40
1771127647.966,289
1771127649.306,23
1771127650.73,1
1771127652.168,144
1771127653.253,17
1771127654.473,113
1771127655.591,161
1771127656.66,94
1771127657.677,6
1771127658.718,9
1771127659.793,10
1771127660.961,6
1771127661.994,2
1771127663.242,3
1771127664.35,8
1771127665.431,56
1771127667.004,159
1771127668.094,5
1771127669.281,51
1771127670.295,2
1771127671.532,1
1771127672.586,46
1771127673.74,20
1771127674.966,387
1771127676.538,4
1771127677.803,4
1771127679.251,2
1771127680.571,45
1771127682.262,2
1771127683.765,4
1771127685.362,12
1771127686.455,2
1771127688.088,200
1771127689.159,5
1771127690.204,3
1771127691.587,2
1771127693.354,4
1771127694.564,5
1771127695.679,21
1771127697.094,432
1771127698.404,2
1771127699.812,6
1771127700.821,162
1771127702.141,80
1771127703.474,11
1771127704.539,1
1771127706.174,6
1771127707.177,394
1771127708.239,120
1771127709.262,106
1771127710.371,5
1771127711.819,41
1771127713.116,158
1771127714.281,114
1771127715.359,106
1771127716.947,7
1771127718.204,24
1771127719.295,6
1771127720.849,198
1771127721.996,96
1771127723.586,5
1771127724.932,31
1771127726.067,51
1771127727.071,3
1771127728.202,3
1771127729.589,4
1771127730.692,6
1771127731.706,7
1771127733.215,5
1771127734.501,4
1771127735.951,7
1771127737.212,2
1771127738.96,8
1771127740.491,59
1771127741.74,45
1771127742.91,2
1771127744.153,2
1771127746.378,5
1771127747.609,18
1771127748.62,9
1771127750.204,9
1771127751.271,25
1771127754.361,4
1771127755.436,34
1771127757.33,15
1771127759.216,4
1771127760.26,16
1771127761.881,4
1771127763.459,13
1771127764.918,79
1771127765.965,41
1771127767.183,218
1771127768.967,1
1771127770.204,51
1771127771.468,3
1771127772.47,286
1771127773.58,2
1771127775.237,3
1771127776.239,8
1771127777.705,6
1771127778.978,8
1771127780.061,3
1771127781.071,8
1771127782.362,2
1771127783.728,3
1771127784.862,2
1771127786.17,7
1771127787.357,3
1771127789.205,126
1771127790.427,1
1771127791.439,1688
1771127793.247,261
1771127794.713,10
1771127796.011,2
1771127797.014,85
1771127798.2,1
1771127799.651,11
1771127800.949,90
1771127801.966,84
1771127803.046,35
1771127804.055,12
1771127805.62,4
1771127806.931,41
1771127808.38,3
1771127809.771,29
1771127811.257,67
1771127812.512,49
1771127813.769,3
1771127815.033,5
1771127816.199,37
1771127817.255,9
1771127818.296,5
1771127820.207,20
1771127821.21,17
1771127822.875,81
1771127824.543,4
1771127825.954,10
1771127827.151,6
1771127828.665,80
1771127830.472,6
1771127831.501,5
1771127832.731,2
1771127834.382,14
1771127835.614,101
1771127836.662,40
1771127837.901,9
1771127839.02,2
1771127840.756,4
1771127841.829,166
1771127843.035,3
1771127845.45,24
1771127847.021,3
1771127848.88,1
1771127850.548,59
1771127851.718,202
1771127853.069,2
1771127854.074,514
1771127855.076,26
1771127856.302,49
1771127858.463,34
1771127859.677,29
1771127860.948,9
1771127862.941,3
1771127864.267,6
1771127865.348,3
1771127866.48,3
1771127867.783,10
1771127869.712,4
1771127871.269,271
1771127872.409,47
1771127873.45,182
1771127874.467,320
1771127875.802,5
1771127877.115,2
1771127878.176,157
1771127880.21,6
1771127881.726,2
1771127882.98,6
1771127884.539,2
1771127886.05,4
1771127887.24,2
1771127888.764,5
1771127889.784,5
1771127892.16,140
1771127893.211,8
1771127894.55,4
1771127896.305,7
1771127898.015,6
1771127899.041,38
1771127900.07,180
1771127901.353,13
1771127902.51,14
1771127905.068,21
1771127906.448,3
1771127907.596,2
1771127908.861,342
1771127910.522,76
1771127911.534,322
1771127912.995,38
1771127914.034,203
1771127915.059,316
1771127916.199,63
1771127917.206,36
1771127918.236,23
1771127920.104,7
1771127921.107,46
1771127922.61,5
1771127923.879,8
1771127925.086,26
1771127926.114,301
1771127927.834,4
1771127928.905,8
1771127929.915,134
1771127930.988,201
1771127932.623,2
1771127934.037,155
1771127935.537,1
1771127937.343,3
1771127938.605,6
1771127939.807,20
1771127940.928,32
1771127942.031,3
1771127943.059,7
1771127944.169,41
1771127945.452,4
1771127946.558,15
1771127947.571,39
1771127948.881,47
1771127950.385,78
1771127951.607,4
1771127952.917,2
1771127953.984,3
1771127955.012,5
1771127956.051,4
1771127958.039,3
1771127959.065,30
1771127960.464,121
1771127961.493,76
1771127962.72,205
1771127963.732,4
1771127965.353,169
1771127966.597,7
1771127967.662,45
1771127968.981,61
1771127970.163,15
1771127971.758,32
1771127972.958,112
1771127974.027,37
1771127975.215,226
1771127976.456,3
1771127977.789,4
1771127978.807,95
1771127980.015,35
1771127981.088,4
1771127982.353,164
1771127983.558,3
1771127984.631,4
1771127985.944,84
1771127987.078,385
1771127988.221,22
1771127989.606,10
1771127991.283,9
1771127992.376,2
1771127993.795,5
1771127995.253,3
1771127997.149,39
1771127998.802,32
1771127999.954,34
1771128000.981,16
1771128002.017,14
1771128003.131,18
1771128004.134,13
1771128005.159,24
1771128006.198,22
1771128007.364,603
1771128008.784,15
1771128009.864,16
1771128011.066,8
1771128012.124,7
1771128013.203,55
1771128015.267,192
1771128016.362,2
1771128017.363,5
1771128018.755,2
1771128020.307,54
1771128021.417,8
1771128022.864,4
1771128024.062,73
1771128025.204,92
1771128026.515,9
1771128027.548,3
1771128028.839,6
1771128030.426,2
1771128031.873,9
1771128032.988,4
1771128034.04,4
1771128035.064,9
1771128036.097,20
1771128037.282,160
1771128038.304,9
1771128039.372,2
1771128040.526,8
1771128041.742,149
1771128043.432,205
1771128044.446,19
1771128045.606,4
1771128046.74,11
1771128048.19,13
1771128049.848,5
1771128051.115,34
1771128052.399,7
1771128054.728,6
1771128056.007,26
1771128057.026,38
1771128058.878,4
1771128060.416,29
1771128061.448,39
1771128062.623,59
1771128064.056,9
1771128066.06,6
1771128067.081,2
1771128068.221,4
1771128069.324,3
1771128070.336,3
1771128071.664,3
1771128072.913,2
1771128074.054,1057
1771128075.105,11
1771128076.255,31
1771128077.261,8
1771128078.409,2
1771128079.516,430
1771128080.873,145
1771128081.888,34
1771128083.043,2
1771128084.218,46
1771128085.234,80
1771128086.371,248
1771128087.453,5
1771128088.458,7
1771128089.649,9
1771128090.66,334
1771128091.827,179
1771128092.939,23
1771128094.383,26
1771128096.263,4
1771128097.516,299
1771128099.283,462
1771128100.513,27
1771128101.735,3
1771128103.22,20
1771128105.002,22
1771128106.102,6
1771128107.744,62
1771128108.921,25
1771128110.204,3
1771128111.626,3
1771128112.666,10
1771128114.087,363
1771128115.332,4
1771128116.759,2
1771128117.86,98
1771128118.883,167
1771128120.08,40
1771128121.157,169
1771128122.162,30
1771128123.547,5
1771128124.57,5
1771128125.725,9
